date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),Interruption,time period start,time period end,EB/WB,bunch,total delay,gap
2025-05-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-16 09:00:00,2025-05-16 15:00:00,E,1392,3932.0,13
2025-05-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-16 09:00:00,2025-05-16 15:00:00,W,375,654.0,13
2025-05-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-19 09:00:00,2025-05-19 15:00:00,E,1518,3614.0,13
2025-05-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-19 09:00:00,2025-05-19 15:00:00,W,540,1301.0,13
2025-05-20,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-20 09:00:00,2025-05-20 15:00:00,E,1319,3284.0,13
2025-05-20,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-20 09:00:00,2025-05-20 15:00:00,W,451,394.0,13
2025-05-21,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-21 09:00:00,2025-05-21 15:00:00,E,1413,1665.0,13
2025-05-21,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-21 09:00:00,2025-05-21 15:00:00,W,381,166.0,13
2025-05-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-22 09:00:00,2025-05-22 15:00:00,E,1568,2562.0,13
2025-05-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-22 09:00:00,2025-05-22 15:00:00,W,385,499.0,13
2025-05-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-23 09:00:00,2025-05-23 15:00:00,E,1413,4927.0,13
2025-05-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-23 09:00:00,2025-05-23 15:00:00,W,378,374.0,13
2025-05-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-26 09:00:00,2025-05-26 15:00:00,E,1460,5574.0,13
2025-05-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-26 09:00:00,2025-05-26 15:00:00,W,419,476.0,13
2025-05-27,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-27 09:00:00,2025-05-27 15:00:00,E,1374,3585.0,13
2025-05-27,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-27 09:00:00,2025-05-27 15:00:00,W,366,645.0,13
2025-05-28,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-28 09:00:00,2025-05-28 15:00:00,E,1497,2698.0,13
2025-05-28,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-28 09:00:00,2025-05-28 15:00:00,W,384,201.0,13
2025-05-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-29 09:00:00,2025-05-29 15:00:00,E,1617,2482.0,13
2025-05-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-29 09:00:00,2025-05-29 15:00:00,W,405,165.0,13
2025-05-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-30 09:00:00,2025-05-30 15:00:00,E,1432,3331.0,13
2025-05-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-05-30 09:00:00,2025-05-30 15:00:00,W,407,955.0,13
2025-06-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-02 09:00:00,2025-06-02 15:00:00,E,1460,5587.0,13
2025-06-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-02 09:00:00,2025-06-02 15:00:00,W,404,725.0,13
2025-06-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-03 09:00:00,2025-06-03 15:00:00,E,1531,2754.0,13
2025-06-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-03 09:00:00,2025-06-03 15:00:00,W,371,386.0,13
2025-06-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-04 09:00:00,2025-06-04 15:00:00,E,1639,3527.0,13
2025-06-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-04 09:00:00,2025-06-04 15:00:00,W,442,402.0,13
2025-06-05,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-05 09:00:00,2025-06-05 15:00:00,E,1332,2741.0,13
2025-06-05,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-05 09:00:00,2025-06-05 15:00:00,W,408,474.0,13
2025-06-06,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-06 09:00:00,2025-06-06 15:00:00,E,1336,1731.0,13
2025-06-06,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-06 09:00:00,2025-06-06 15:00:00,W,373,155.0,13
2025-06-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-09 09:00:00,2025-06-09 15:00:00,E,1534,3236.0,13
2025-06-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-09 09:00:00,2025-06-09 15:00:00,W,392,304.0,13
2025-06-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-10 09:00:00,2025-06-10 15:00:00,E,1563,1907.0,13
2025-06-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-10 09:00:00,2025-06-10 15:00:00,W,412,802.0,13
2025-06-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-11 09:00:00,2025-06-11 15:00:00,E,1506,2014.0,13
2025-06-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-11 09:00:00,2025-06-11 15:00:00,W,389,238.0,13
2025-06-12,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-12 09:00:00,2025-06-12 15:00:00,E,1358,1568.0,13
2025-06-12,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-12 09:00:00,2025-06-12 15:00:00,W,366,204.0,13
2025-06-13,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-13 09:00:00,2025-06-13 15:00:00,E,1316,2983.0,13
2025-06-13,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-13 09:00:00,2025-06-13 15:00:00,W,366,316.0,13
2025-06-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-16 09:00:00,2025-06-16 15:00:00,E,1465,2084.0,13
2025-06-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-16 09:00:00,2025-06-16 15:00:00,W,371,621.0,13
2025-06-17,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-17 09:00:00,2025-06-17 15:00:00,E,1413,584.0,13
2025-06-17,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-17 09:00:00,2025-06-17 15:00:00,W,369,185.0,13
2025-06-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-18 09:00:00,2025-06-18 15:00:00,E,1413,979.0,13
2025-06-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-18 09:00:00,2025-06-18 15:00:00,W,378,363.0,13
2025-06-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-19 09:00:00,2025-06-19 15:00:00,E,1710,8148.0,13
2025-06-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-19 09:00:00,2025-06-19 15:00:00,W,446,1396.0,13
2025-06-20,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-20 09:00:00,2025-06-20 15:00:00,E,1516,3700.0,13
2025-06-20,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-20 09:00:00,2025-06-20 15:00:00,W,374,241.0,13
2025-06-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-23 09:00:00,2025-06-23 15:00:00,E,1450,3948.0,13
2025-06-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-23 09:00:00,2025-06-23 15:00:00,W,375,139.0,13
2025-06-24,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-24 09:00:00,2025-06-24 15:00:00,E,1376,1640.0,13
2025-06-24,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-24 09:00:00,2025-06-24 15:00:00,W,375,240.0,13
2025-06-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-25 09:00:00,2025-06-25 15:00:00,E,1528,5033.0,13
2025-06-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-25 09:00:00,2025-06-25 15:00:00,W,418,334.0,13
2025-06-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-26 09:00:00,2025-06-26 15:00:00,E,1304,2175.0,13
2025-06-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-26 09:00:00,2025-06-26 15:00:00,W,366,212.0,13
2025-06-27,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-27 09:00:00,2025-06-27 15:00:00,E,1407,3141.0,13
2025-06-27,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-27 09:00:00,2025-06-27 15:00:00,W,422,141.0,13
2025-06-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-30 09:00:00,2025-06-30 15:00:00,E,1383,5784.0,13
2025-06-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-06-30 09:00:00,2025-06-30 15:00:00,W,383,683.0,13
2025-07-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-01 09:00:00,2025-07-01 15:00:00,E,1291,2434.0,13
2025-07-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-01 09:00:00,2025-07-01 15:00:00,W,367,1056.0,13
2025-07-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-02 09:00:00,2025-07-02 15:00:00,E,1424,3463.0,13
2025-07-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-02 09:00:00,2025-07-02 15:00:00,W,435,505.0,13
2025-07-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-03 09:00:00,2025-07-03 15:00:00,E,1299,3972.0,13
2025-07-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-03 09:00:00,2025-07-03 15:00:00,W,366,569.0,13
2025-07-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-04 09:00:00,2025-07-04 15:00:00,E,1299,3916.0,13
2025-07-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-04 09:00:00,2025-07-04 15:00:00,W,395,331.0,13
2025-07-07,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-07 09:00:00,2025-07-07 15:00:00,E,1299,6198.0,13
2025-07-07,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-07 09:00:00,2025-07-07 15:00:00,W,369,813.0,13
2025-07-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-08 09:00:00,2025-07-08 15:00:00,E,1378,3393.0,13
2025-07-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-08 09:00:00,2025-07-08 15:00:00,W,366,244.0,13
2025-07-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-09 09:00:00,2025-07-09 15:00:00,E,1435,3132.0,13
2025-07-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-09 09:00:00,2025-07-09 15:00:00,W,378,506.0,13
2025-07-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-10 09:00:00,2025-07-10 15:00:00,E,1299,3089.0,13
2025-07-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-10 09:00:00,2025-07-10 15:00:00,W,366,335.0,13
2025-07-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-11 09:00:00,2025-07-11 15:00:00,E,1299,4667.0,13
2025-07-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-11 09:00:00,2025-07-11 15:00:00,W,366,348.0,13
2025-07-14,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-14 09:00:00,2025-07-14 15:00:00,E,1299,3989.0,13
2025-07-14,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-14 09:00:00,2025-07-14 15:00:00,W,366,497.0,13
2025-07-15,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-15 09:00:00,2025-07-15 15:00:00,E,1375,3772.0,13
2025-07-15,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-15 09:00:00,2025-07-15 15:00:00,W,365,433.0,13
2025-07-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-16 09:00:00,2025-07-16 15:00:00,E,1308,3118.0,13
2025-07-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-16 09:00:00,2025-07-16 15:00:00,W,366,462.0,13
2025-07-17,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-17 09:00:00,2025-07-17 15:00:00,E,1375,556.0,13
2025-07-17,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-17 09:00:00,2025-07-17 15:00:00,W,368,63.0,13
2025-07-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-18 09:00:00,2025-07-18 15:00:00,E,1472,1416.0,13
2025-07-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-18 09:00:00,2025-07-18 15:00:00,W,367,336.0,13
2025-07-21,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-21 09:00:00,2025-07-21 15:00:00,E,1375,3339.0,13
2025-07-21,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-21 09:00:00,2025-07-21 15:00:00,W,366,467.0,13
2025-07-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-22 09:00:00,2025-07-22 15:00:00,E,1446,2762.0,13
2025-07-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-22 09:00:00,2025-07-22 15:00:00,W,368,384.0,13
2025-07-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-23 09:00:00,2025-07-23 15:00:00,E,1323,385.0,13
2025-07-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-23 09:00:00,2025-07-23 15:00:00,W,402,46.0,13
2025-07-24,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-24 09:00:00,2025-07-24 15:00:00,E,1336,2318.0,13
2025-07-24,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-24 09:00:00,2025-07-24 15:00:00,W,422,320.0,13
2025-07-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-25 09:00:00,2025-07-25 15:00:00,E,1450,2685.0,13
2025-07-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-25 09:00:00,2025-07-25 15:00:00,W,401,295.0,13
2025-07-28,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-28 09:00:00,2025-07-28 15:00:00,E,1299,4267.0,13
2025-07-28,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-28 09:00:00,2025-07-28 15:00:00,W,384,599.0,13
2025-07-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-29 09:00:00,2025-07-29 15:00:00,E,1413,4205.0,13
2025-07-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-29 09:00:00,2025-07-29 15:00:00,W,414,797.0,13
2025-07-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-30 09:00:00,2025-07-30 15:00:00,E,1524,4487.0,13
2025-07-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-30 09:00:00,2025-07-30 15:00:00,W,427,585.0,13
2025-07-31,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-31 09:00:00,2025-07-31 15:00:00,E,1563,5592.0,13
2025-07-31,17,10:00,161,9,11.2,1,0,30.13,0,2025-07-31 09:00:00,2025-07-31 15:00:00,W,531,1032.0,13
2025-08-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-01 09:00:00,2025-08-01 15:00:00,E,1312,3158.0,13
2025-08-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-01 09:00:00,2025-08-01 15:00:00,W,380,427.0,13
2025-08-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-04 09:00:00,2025-08-04 15:00:00,E,1480,3737.0,13
2025-08-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-04 09:00:00,2025-08-04 15:00:00,W,367,1485.0,13
2025-08-05,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-05 09:00:00,2025-08-05 15:00:00,E,1441,3605.0,13
2025-08-05,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-05 09:00:00,2025-08-05 15:00:00,W,367,466.0,13
2025-08-06,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-06 09:00:00,2025-08-06 15:00:00,E,1513,6998.0,13
2025-08-06,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-06 09:00:00,2025-08-06 15:00:00,W,408,487.0,13
2025-08-07,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-07 09:00:00,2025-08-07 15:00:00,E,1455,4647.0,13
2025-08-07,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-07 09:00:00,2025-08-07 15:00:00,W,421,433.0,13
2025-08-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-08 09:00:00,2025-08-08 15:00:00,E,1414,4115.0,13
2025-08-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-08 09:00:00,2025-08-08 15:00:00,W,388,354.0,13
2025-08-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-11 09:00:00,2025-08-11 15:00:00,E,1526,7470.0,13
2025-08-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-11 09:00:00,2025-08-11 15:00:00,W,405,620.0,13
2025-08-12,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-12 09:00:00,2025-08-12 15:00:00,E,1336,5000.0,13
2025-08-12,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-12 09:00:00,2025-08-12 15:00:00,W,400,768.0,13
2025-08-13,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-13 09:00:00,2025-08-13 15:00:00,E,1466,3767.0,13
2025-08-13,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-13 09:00:00,2025-08-13 15:00:00,W,383,708.0,13
2025-08-14,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-14 09:00:00,2025-08-14 15:00:00,E,1804,6156.0,13
2025-08-14,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-14 09:00:00,2025-08-14 15:00:00,W,416,485.0,13
2025-08-15,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-15 09:00:00,2025-08-15 15:00:00,E,1384,4171.0,13
2025-08-15,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-15 09:00:00,2025-08-15 15:00:00,W,377,432.0,13
2025-08-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-18 09:00:00,2025-08-18 15:00:00,E,1549,5724.0,13
2025-08-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-18 09:00:00,2025-08-18 15:00:00,W,742,1291.0,13
2025-08-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-19 09:00:00,2025-08-19 15:00:00,E,1522,5550.0,13
2025-08-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-19 09:00:00,2025-08-19 15:00:00,W,726,871.0,13
2025-08-20,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-20 09:00:00,2025-08-20 15:00:00,E,2059,6397.0,15
2025-08-20,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-20 09:00:00,2025-08-20 15:00:00,W,1015,1219.0,13
2025-08-21,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-21 09:00:00,2025-08-21 15:00:00,E,1980,6187.0,15
2025-08-21,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-21 09:00:00,2025-08-21 15:00:00,W,800,709.0,13
2025-08-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-22 09:00:00,2025-08-22 15:00:00,E,1679,7117.0,13
2025-08-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-22 09:00:00,2025-08-22 15:00:00,W,804,901.0,13
2025-08-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-25 09:00:00,2025-08-25 15:00:00,E,1358,4213.0,13
2025-08-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-25 09:00:00,2025-08-25 15:00:00,W,893,931.0,13
2025-08-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-26 09:00:00,2025-08-26 15:00:00,E,1315,971.0,13
2025-08-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-26 09:00:00,2025-08-26 15:00:00,W,745,296.0,13
2025-08-27,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-27 09:00:00,2025-08-27 15:00:00,E,1326,2137.0,13
2025-08-27,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-27 09:00:00,2025-08-27 15:00:00,W,752,472.0,13
2025-08-28,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-28 09:00:00,2025-08-28 15:00:00,E,1526,2740.0,13
2025-08-28,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-28 09:00:00,2025-08-28 15:00:00,W,807,957.0,13
2025-08-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-29 09:00:00,2025-08-29 15:00:00,E,1433,3770.0,13
2025-08-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-08-29 09:00:00,2025-08-29 15:00:00,W,391,270.0,13
2025-09-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-01 09:00:00,2025-09-01 15:00:00,E,1328,3110.0,13
2025-09-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-01 09:00:00,2025-09-01 15:00:00,W,411,1564.0,13
2025-09-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-02 09:00:00,2025-09-02 15:00:00,E,1299,2243.0,13
2025-09-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-02 09:00:00,2025-09-02 15:00:00,W,433,334.0,13
2025-09-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-03 09:00:00,2025-09-03 15:00:00,E,1364,2055.0,13
2025-09-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-03 09:00:00,2025-09-03 15:00:00,W,451,325.0,13
2025-09-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-04 09:00:00,2025-09-04 15:00:00,E,1303,1181.0,13
2025-09-04,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-04 09:00:00,2025-09-04 15:00:00,W,431,208.0,13
2025-09-05,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-05 09:00:00,2025-09-05 15:00:00,E,1375,2878.0,13
2025-09-05,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-05 09:00:00,2025-09-05 15:00:00,W,440,231.0,13
2025-09-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-08 09:00:00,2025-09-08 15:00:00,E,1530,5825.0,13
2025-09-08,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-08 09:00:00,2025-09-08 15:00:00,W,391,815.0,13
2025-09-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-09 09:00:00,2025-09-09 15:00:00,E,1404,5591.0,13
2025-09-09,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-09 09:00:00,2025-09-09 15:00:00,W,499,492.0,13
2025-09-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-10 09:00:00,2025-09-10 15:00:00,E,1365,5162.0,13
2025-09-10,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-10 09:00:00,2025-09-10 15:00:00,W,392,827.0,13
2025-09-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-11 09:00:00,2025-09-11 15:00:00,E,1365,5464.0,13
2025-09-11,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-11 09:00:00,2025-09-11 15:00:00,W,400,324.0,13
2025-09-12,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-12 09:00:00,2025-09-12 15:00:00,E,1375,5497.0,13
2025-09-12,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-12 09:00:00,2025-09-12 15:00:00,W,366,523.0,13
2025-09-15,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-15 09:00:00,2025-09-15 15:00:00,E,1336,6199.0,13
2025-09-15,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-15 09:00:00,2025-09-15 15:00:00,W,375,600.0,13
2025-09-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-16 09:00:00,2025-09-16 15:00:00,E,1382,5072.0,13
2025-09-16,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-16 09:00:00,2025-09-16 15:00:00,W,416,435.0,13
2025-09-17,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-17 09:00:00,2025-09-17 15:00:00,E,1299,5811.0,13
2025-09-17,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-17 09:00:00,2025-09-17 15:00:00,W,409,510.0,13
2025-09-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-18 09:00:00,2025-09-18 15:00:00,E,1422,4886.0,13
2025-09-18,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-18 09:00:00,2025-09-18 15:00:00,W,403,559.0,13
2025-09-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-19 09:00:00,2025-09-19 15:00:00,E,1490,8248.0,13
2025-09-19,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-19 09:00:00,2025-09-19 15:00:00,W,416,656.0,13
2025-09-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-22 09:00:00,2025-09-22 15:00:00,E,1336,7070.0,13
2025-09-22,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-22 09:00:00,2025-09-22 15:00:00,W,436,403.0,13
2025-09-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-23 09:00:00,2025-09-23 15:00:00,E,1326,5331.0,13
2025-09-23,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-23 09:00:00,2025-09-23 15:00:00,W,440,648.0,13
2025-09-24,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-24 09:00:00,2025-09-24 15:00:00,E,1326,6493.0,13
2025-09-24,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-24 09:00:00,2025-09-24 15:00:00,W,413,369.0,13
2025-09-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-25 09:00:00,2025-09-25 15:00:00,E,1404,6094.0,13
2025-09-25,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-25 09:00:00,2025-09-25 15:00:00,W,395,408.0,13
2025-09-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-26 09:00:00,2025-09-26 15:00:00,E,1336,7144.0,13
2025-09-26,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-26 09:00:00,2025-09-26 15:00:00,W,395,665.0,13
2025-09-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-29 09:00:00,2025-09-29 15:00:00,E,1407,8262.0,13
2025-09-29,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-29 09:00:00,2025-09-29 15:00:00,W,419,717.0,13
2025-09-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-30 09:00:00,2025-09-30 15:00:00,E,1475,5570.0,13
2025-09-30,17,10:00,161,9,11.2,1,0,30.13,0,2025-09-30 09:00:00,2025-09-30 15:00:00,W,417,452.0,13
2025-10-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-01 09:00:00,2025-10-01 15:00:00,E,1410,3894.0,13
2025-10-01,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-01 09:00:00,2025-10-01 15:00:00,W,442,481.0,13
2025-10-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-02 09:00:00,2025-10-02 15:00:00,E,1365,6040.0,13
2025-10-02,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-02 09:00:00,2025-10-02 15:00:00,W,389,639.0,13
2025-10-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-03 09:00:00,2025-10-03 15:00:00,E,1561,6830.0,13
2025-10-03,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-03 09:00:00,2025-10-03 15:00:00,W,415,618.0,13
2025-10-06,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-06 09:00:00,2025-10-06 15:00:00,E,1336,6122.0,13
2025-10-06,17,10:00,161,9,11.2,1,0,30.13,0,2025-10-06 09:00:00,2025-10-06 15:00:00,W,382,676.0,13
