stop,EB/WB,time,bunch,gap,dt short,dt long
Dundas St West at Sorauren Ave,W,2025-03-06 20:00:00,0,0,5.066666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-06 21:00:00,1,1,19.983333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-06 22:00:00,0,1,5.65,0.0
Dundas St West at Sorauren Ave,W,2025-03-06 23:00:00,0,1,7.383333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 00:00:00,1,1,23.933333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 01:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 02:00:00,0,1,10.083333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 05:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 06:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 07:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 08:00:00,1,0,6.516666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 09:00:00,0,2,38.983333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 10:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 11:00:00,2,2,6.116666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 12:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 13:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 14:00:00,1,2,23.316666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 15:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 16:00:00,1,2,24.6,20.866666666666667
Dundas St West at Sorauren Ave,W,2025-03-07 17:00:00,1,1,6.8,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 18:00:00,1,0,8.066666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 19:00:00,0,2,16.21666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 20:00:00,0,2,26.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 21:00:00,1,1,13.716666666666667,26.516666666666666
Dundas St West at Sorauren Ave,W,2025-03-07 22:00:00,1,1,12.966666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-07 23:00:00,2,2,26.633333333333333,49.86666666666667
Dundas St West at Sorauren Ave,W,2025-03-08 00:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 01:00:00,0,1,0.0,95.33333333333334
Dundas St West at Sorauren Ave,W,2025-03-08 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 05:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 06:00:00,0,1,6.333333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 07:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 08:00:00,0,0,8.216666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 09:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 10:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 11:00:00,2,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 12:00:00,0,0,6.466666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 13:00:00,1,2,12.083333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 14:00:00,2,2,35.78333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 15:00:00,0,1,48.21666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 16:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 17:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 18:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 19:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 20:00:00,1,1,9.916666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 21:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 22:00:00,1,1,12.35,0.0
Dundas St West at Sorauren Ave,W,2025-03-08 23:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 00:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 01:00:00,0,1,9.016666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 05:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 06:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 07:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 08:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 09:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 10:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 11:00:00,1,1,8.483333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 12:00:00,1,0,5.066666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 13:00:00,0,0,5.466666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 14:00:00,2,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 15:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 16:00:00,0,1,20.633333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 17:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 18:00:00,1,1,17.833333333333332,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 19:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 20:00:00,0,1,7.316666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 21:00:00,1,1,13.933333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-09 22:00:00,0,1,0.0,25.416666666666668
Dundas St West at Sorauren Ave,W,2025-03-09 23:00:00,2,1,16.03333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 00:00:00,2,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 01:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 05:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 06:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 07:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 08:00:00,2,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 09:00:00,0,1,15.45,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 10:00:00,2,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 11:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 12:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 13:00:00,2,1,7.216666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 14:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 15:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 16:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 17:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 18:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 19:00:00,0,2,14.783333333333335,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 20:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 21:00:00,2,0,9.233333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 22:00:00,2,2,21.166666666666668,0.0
Dundas St West at Sorauren Ave,W,2025-03-10 23:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 00:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 01:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 02:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 05:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 06:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 07:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 08:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 09:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 10:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 11:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 12:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 13:00:00,0,1,11.033333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 14:00:00,1,0,5.6,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 15:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 16:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 17:00:00,0,1,8.383333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 18:00:00,1,1,5.266666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 19:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 20:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 21:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 22:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-11 23:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 00:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 01:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 02:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 05:00:00,0,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 06:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 07:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 08:00:00,0,1,14.2,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 09:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 10:00:00,0,1,12.233333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 11:00:00,0,1,5.75,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 12:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 13:00:00,0,2,5.266666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 14:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 15:00:00,0,1,11.1,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 16:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 17:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 18:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 19:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 20:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 21:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 22:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-12 23:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 00:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 01:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 05:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 06:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 07:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 08:00:00,1,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 09:00:00,0,1,9.583333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 10:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 11:00:00,0,1,7.716666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 12:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 13:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 14:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 15:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 16:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 17:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 18:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 19:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 20:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 21:00:00,0,0,7.366666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 22:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-13 23:00:00,1,1,9.233333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 00:00:00,0,2,10.8,20.55
Dundas St West at Sorauren Ave,W,2025-03-14 01:00:00,0,0,6.983333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 05:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 06:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 07:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 08:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 09:00:00,0,1,9.266666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 10:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 11:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 12:00:00,1,2,14.733333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 13:00:00,0,0,27.53333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 14:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 15:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 16:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 17:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 18:00:00,1,0,5.466666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 19:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 20:00:00,0,1,18.950000000000003,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 21:00:00,1,0,25.650000000000002,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 22:00:00,0,1,7.716666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-14 23:00:00,0,1,18.983333333333334,20.366666666666667
Dundas St West at Sorauren Ave,W,2025-03-15 00:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 01:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 02:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 05:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 06:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 07:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 08:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 09:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 10:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 11:00:00,1,0,5.966666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 12:00:00,0,0,12.866666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 13:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 14:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 15:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 16:00:00,0,0,6.316666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 17:00:00,1,1,5.883333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 18:00:00,0,1,8.1,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 19:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 20:00:00,0,1,8.55,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 21:00:00,0,0,5.116666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 22:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-15 23:00:00,1,1,23.78333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 00:00:00,2,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 01:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 05:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 06:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 07:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 08:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 09:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 10:00:00,2,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 11:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 12:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 13:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 14:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 15:00:00,0,0,9.383333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 16:00:00,1,0,12.616666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 17:00:00,1,1,7.25,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 18:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 19:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 20:00:00,1,2,6.8,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 21:00:00,1,1,8.183333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 22:00:00,0,1,18.566666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-16 23:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 00:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 01:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 02:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 05:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 06:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 07:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 08:00:00,2,0,7.45,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 09:00:00,1,2,14.416666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 10:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 11:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 12:00:00,1,1,12.15,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 13:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 14:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 15:00:00,0,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 16:00:00,0,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 17:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 18:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 19:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 20:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 21:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 22:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-17 23:00:00,0,1,7.283333333333333,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 00:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 01:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 02:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 05:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 06:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 07:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 08:00:00,2,1,21.8,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 09:00:00,1,3,22.766666666666666,19.283333333333335
Dundas St West at Sorauren Ave,W,2025-03-18 10:00:00,1,1,16.266666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 11:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 12:00:00,3,3,35.68333333333334,44.66666666666667
Dundas St West at Sorauren Ave,W,2025-03-18 13:00:00,0,1,15.1,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 14:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 15:00:00,0,1,8.65,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 16:00:00,0,0,5.666666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 17:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 18:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 19:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 20:00:00,1,1,0.0,40.86666666666667
Dundas St West at Sorauren Ave,W,2025-03-18 21:00:00,2,0,9.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 22:00:00,1,2,13.433333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-18 23:00:00,1,1,10.166666666666666,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 00:00:00,1,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 01:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 02:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 03:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 04:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 05:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 06:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 07:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 08:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 09:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 10:00:00,1,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 11:00:00,1,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 12:00:00,0,1,6.266666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 13:00:00,0,1,7.916666666666667,19.616666666666667
Dundas St West at Sorauren Ave,W,2025-03-19 14:00:00,0,0,5.766666666666667,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 15:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 16:00:00,1,1,12.3,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 17:00:00,0,1,11.483333333333334,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 18:00:00,0,1,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 19:00:00,0,1,7.45,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 20:00:00,0,0,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 21:00:00,1,2,0.0,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 22:00:00,2,2,18.666666666666668,0.0
Dundas St West at Sorauren Ave,W,2025-03-19 23:00:00,1,0,0.0,0.0
